sample_id,image_path,orig_label,orig_label_2,split,label,label_id,confidence,reason,source
ollama_train_hap_000103,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1H-319-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.9,"The drawing features bright colors, smiling faces, and large figures, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000104,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1H-355-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and a large, cheerful figure, all of which are indicative of happiness.",ollama_7b
ollama_train_hap_000105,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1H-370-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and large figures, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000106,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1H-472-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, a sun, and flowers, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000107,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1H-549-F-H.jpg,Happiness,Happy,train,Sad,1.0,0.95,"The drawing features cool/dark colors, small drooping figures, and an isolated element, which align with the characteristics of sadness in children's drawings.",ollama_7b
ollama_train_hap_000108,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1H-569-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and a wide composition, indicating a happy emotion.",ollama_7b
ollama_train_hap_000109,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1H-583-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and a cheerful scene with people and flowers, indicating a happy emotion.",ollama_7b
ollama_train_hap_000110,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1H-601-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, a sun, flowers, and large figures, all of which are strong indicators of happiness in children's drawings.",ollama_7b
ollama_train_hap_000111,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1H-675-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright yellow colors, a smiling sun, and heart shapes, all of which are strong indicators of happiness.",ollama_7b
ollama_train_hap_000112,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1H-724-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and large figures, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000113,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1H-791-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright blue and green colors, a smiling sun, and a large blue figure, all of which are indicative of a happy emotion.",ollama_7b
ollama_train_hap_000114,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1H-896-M-H.jpg,Happiness,Happy,train,Sad,1.0,0.9,"The drawing features cool/dark colors, a small figure, and an isolated element, which align with the characteristics of sadness in children's drawings.",ollama_7b
ollama_train_hap_000115,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-117-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright yellow and orange colors, smiling faces, and large figures, indicating a positive emotion.",ollama_7b
ollama_train_hap_000116,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-1196-M-H.jpg,Happiness,Happy,train,Sad,1.0,0.9,"The drawing uses cool/dark colors, small drooping figures, and a cramped composition, which are indicative of sadness. There are no clear positive visual indicators for happiness.",ollama_7b
ollama_train_hap_000117,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-147-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright green grass, a smiling sun, and large, cheerful figures, indicating a happy mood.",ollama_7b
ollama_train_hap_000118,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-218-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling face, and a large figure, indicating a happy emotion.",ollama_7b
ollama_train_hap_000119,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-280-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and large figures, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000120,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-298-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright red and blue colors, smiling faces, and a large, central figure, all of which are indicative of a happy emotion.",ollama_7b
ollama_train_hap_000121,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-373-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and flowers, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000122,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-4-M-H.jpg,Happiness,Happy,train,Sad,1.0,0.95,"The drawing uses cool/dark colors, small figures, and a cramped composition, which are indicative of sadness. There are no clear positive visual indicators for happiness.",ollama_7b
ollama_train_hap_000123,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-412-F-H.jpg,Happiness,Happy,train,Sad,1.0,0.9,"The drawing uses cool/dark colors and an isolated element, which aligns with the characteristics of sadness.",ollama_7b
ollama_train_hap_000124,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-465-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and large figures, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000125,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-523-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and large figures, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000126,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-604-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright orange figures with smiling faces, indicating a positive emotion.",ollama_7b
ollama_train_hap_000127,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-608-F-H.jpg,Happiness,Happy,train,Sad,1.0,0.95,"The drawing features cool colors, rain, and small drooping figures, indicating sadness.",ollama_7b
ollama_train_hap_000128,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-616-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and large figures, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000129,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-634-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"Bright colors, smiling faces, and large figures indicate a happy emotion in the drawing.",ollama_7b
ollama_train_hap_000130,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-644-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright yellow and red colors, which are typically associated with happiness, and there are no elements that suggest sadness, anger, or fear.",ollama_7b
ollama_train_hap_000131,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-658-F-H.jpg,Happiness,Happy,train,Sad,1.0,0.9,"The drawing features a small figure with drooping arms, isolated elements, and cool/dark colors, indicating sadness.",ollama_7b
ollama_train_hap_000132,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-701-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright, warm colors and large, smiling figures, indicating a happy emotion.",ollama_7b
ollama_train_hap_000133,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-708-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and a large, open composition, indicating a happy emotion.",ollama_7b
ollama_train_hap_000134,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-725-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling face, and a sun, indicating a happy emotion.",ollama_7b
ollama_train_hap_000135,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-851-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and large figures, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000136,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1I-854-M-H.jpg,Happiness,Happy,train,Sad,1.0,0.95,"The drawing features cool/dark colors, rain, and small drooping figures, which are strong indicators of sadness.",ollama_7b
ollama_train_hap_000137,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1Q-1094-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and a large, central family figure, indicating a positive and joyful emotion.",ollama_7b
ollama_train_hap_000138,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1Q-112-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling sun, and large figures, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000139,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1Q-137-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and large, cheerful figures, indicating a happy emotion.",ollama_7b
ollama_train_hap_000140,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1Q-168-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, a sun, flowers, and large figures, all of which are strong indicators of happiness.",ollama_7b
ollama_train_hap_000141,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1Q-192-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, a sun, and flowers, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000142,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1Q-221-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing uses bright colors and a smiling face, indicating a happy emotion.",ollama_7b
ollama_train_hap_000143,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1Q-250-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and flowers, all of which are strong indicators of happiness.",ollama_7b
ollama_train_hap_000144,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1Q-270-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.9,"The drawing features bright blue and yellow colors, a smiling sun, and a large, central figure, all of which are indicative of a happy emotion.",ollama_7b
ollama_train_hap_000145,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1Q-283-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and a large, central figure, all of which are indicative of a happy emotion.",ollama_7b
ollama_train_hap_000146,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1Q-302-M-H.jpg,Happiness,Happy,train,Angry,2.0,0.95,"The drawing features dark reds/black, sharp/jagged lines, and aggressive shapes, indicating anger.",ollama_7b
ollama_train_hap_000147,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1Q-446-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and large figures, indicating a happy emotion.",ollama_7b
ollama_train_hap_000148,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1Q-590-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and a large rainbow, indicating a positive and joyful emotion.",ollama_7b
ollama_train_hap_000149,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1Q-632-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"Bright colors, smiling faces, and a large heart suggest a positive emotion",ollama_7b
ollama_train_hap_000150,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1Q-8-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling face, and a festive setting with decorations and a table, indicating a positive and joyful emotion.",ollama_7b
ollama_train_hap_000151,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1Q-887-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright blue and yellow colors, a smiling sun, and a wide composition, all of which are indicative of a happy emotion.",ollama_7b
ollama_train_hap_000152,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1Q-90-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling face, and flowers, indicating a happy emotion.",ollama_7b
ollama_train_hap_000153,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-2A-1130-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling face, and a large figure, indicating a happy emotion.",ollama_7b
ollama_train_hap_000154,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-2A-1138-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and large figures, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000155,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-2A-1143-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling face, and a large figure, all of which are indicative of happiness.",ollama_7b
ollama_train_hap_000156,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-2A-1221-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and a large figure, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000157,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-2A-1270-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and large figures, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000158,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-2A-234-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling sun, and large figures, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000159,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-2A-80-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and a large tree, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000160,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-2A-957-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and a large figure, indicating a happy emotion.",ollama_7b
ollama_train_hap_000161,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-2B-1064-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"Bright yellow and blue colors, smiling faces, and a large figure with a sun in the background indicate happiness.",ollama_7b
ollama_train_hap_000162,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-2B-1220-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, a smiling face, and a large figure, indicating a happy emotion.",ollama_7b
ollama_train_hap_000163,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-2B-228-M-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features a bright yellow sun, smiling faces, and large figures, indicating a positive and cheerful mood.",ollama_7b
ollama_train_hap_000164,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-2B-303-F-H.jpg,Happiness,Happy,train,Happy,0.0,0.95,"The drawing features bright colors, smiling faces, and a large figure, indicating a happy emotion.",ollama_7b
